name,website,phone,address_1,city,state,zip,has_in_state,has_out_state,has_full_service,has_moving_labor,has_packing_services,has_containers,has_agent,has_art_antiques,has_auto_transport,has_broker,has_carrier_broker,has_commercial_moves,has_corporate_reloc,has_govt,has_industrial_movers,has_dod_cert,has_pianos,has_safes,num_trucks,warehouse_size,business_type,since,bbb_link,dot_info,state_license_row,state_assoc_info
Starving Students Movers,www.ssmovers.com,800-441-6683,1850 Sawtelle Blvd,Los Angeles,CA,90025,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8557,857 W. Jefferson,San Bernadino,CA,92410,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8563,949 Oakland Rd.,San Jose,CA,95112,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8626,11934 Jefferson Blvd.,Culver City,CA,90230,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8628,1621 Navy Dr.,Stockton,CA,95206,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
"Student Movers, Inc.",www.thestudentmovers.com,877-336-6838,"17062 Evergreen Circle, #B",Huntington Beach,CA,92647,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-358-8504,6845 N Black Canyon Hwy,Phoenix,AZ,85015,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","",318223,"",""
Starving Students Movers,www.ssmovers.com,877-304-7341,6260 Rutland Ave. A-4,Riverside,CA,92503,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-7324,1388 Daisy Ave Unit A,Long Beach,CA,90813,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-7340,409 E. Woodbury Rd.,Altadena,CA,"AMSA, CMSA",true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8558,2734 Main St.,San Diego,CA,92113,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8559,212 Shaw Rd. #2,San Francisco,CA,94080,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8625,130 Smilax Rd.,San Marcos,CA,92069,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
Starving Students Movers,www.ssmovers.com,877-304-8627,16001 S San Pedro St.,Gardena,CA,90248,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
United National Moving and Storage,www.unitednationalmoving.com,888-443-7997,1585 Sulpher Spring Rd.,Baltimore,MD,21227,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Mooney's Moving,www.mooneysmoving.com,215-884-3280,33 Bon Air Drive,Warminster,PA,18974,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,"","","","",http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/mooney-s-relocation-specialist-inc-in-warminster-pa-80003558,"","",MEMBER
Suddath Relocation Systems of California Inc.,www.suddathrelocation.com,562-404-7794,14221 E Artesia Blvd,La Mirada,CA,90638,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
"Colonial Van  Storage, Inc.",www.colonialvan.com,775-553-0111,150 S Stanford Way,Sparks,NV,89431,true,true,true,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,0,"","","","","",Not Found,""
"Colonial Van  Storage, Inc.",www.colonialvan.com,559-549-3800,214 Broadway Street,Fresno,CA,93721,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
"Colonial Van  Storage, Inc.",www.colonialvan.com,559-422-3311,415 W. 3rd Street,Hanford,CA,93230,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Mt. Everest Moving Company,everestmoving.net,717-314-7647,261 Wabash Rd.,Ephrata,PA,17522,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,0,"","","","","","",Not Found
"Allways Moving and Storage, LLC",www.allways-moving.com,972-776-6393,1331 Regal Row Suite 100,Dallas,TX,75247,true,true,true,false,false,false,false,true,true,false,false,true,true,true,true,false,true,false,"",17960,"","","","","",Not Found
First Call Movers,www.firstcallmovers.com,954-606-9444,2700 WEST CYPRESS CREEK RD.,FORT LAUDERDALE,FL,33309,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Super Friends Moving LLC,www.super-friends-moving.com,503-894-6003,1631 NE Broadway St,Portland,OR,97232,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,1,"","","","","","",Not Found
Metropolitan Movers,www.metropolitanmovers.ca,416-567-7467,4400 Dufferin st ,Toronto,ON,m3h6a8,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,1 yonge street,Toronto,ON,M5E 1E5,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,"1 Rideau Street, ",Ottawa,ON,"K1N 8S7, ",true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
"American International Movers, Inc.",www.aimovers.com,877-255-2060,115 Marvin St,Enterprise,AL,36330,true,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,103,"","","","","","",MEMBER
"Coleman American Moving Services, Inc.",www.colemanallied.com,877-693-7060,3107 Neuse Blvd,New Bern,NC,28560,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"",35 US Warehouses,"","","","","",Not Found
Suddath Relocation Systems of Northern California Inc.,www.suddathrelocation.com,408-288-3030,2055 S 7Th St,San Jose,CA,95112,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,"Manulife Place , 10180 - 101 Street , Suite 3400, Edmonton, Alberta, AB",Edmonton,AB, T5J 3S4,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,"5940 Macleod Trail SW, ",Calgary,AB, T2H 2G4,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,666 Burrard Street,Vancouver,BC,V6C 3P6,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,"1000 de La Gauchetiere Street West,",Montreal,ON,H3B 4W5,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,47 Logan ave,Winnipeg,MB,R2W 2E7,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
MM Moving Co,www.mmmove.com,617-970-4627,27 Terri Rd,Framingham,MA,01701,true,true,true,true,false,true,false,true,false,false,false,true,true,false,false,false,true,false,"","20,000 sq ft","","","","","",Not Found
"Firefightings Finest Moving  Storage, INC.",www.firefightermovers.com,281-353-1960,4229 Spring Stuebner Rd,Houston,TX,77389,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,"","","","",http://www.bbb.org/fort-worth/business-reviews/movers/firefighting-s-finest-moving-delivery-inc-in-fort-worth-tx-235962333/,"","",Not Found
Low Cost Moving,www.mylowcostmoving.com,888-811-0072,18375 Ventura Blvd,Tarzana,CA,91356,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Good Hands Moving,www.good-hands-moving.com,614-353-3408,3054 Rotunda Ct North,Columbus,OH,43232,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
"Ferree Movers, Inc.",www.ferreemoving.com,219-322-2644,550 Kennedy Avenue ,Schererville,IN,46375,true,true,true,false,false,false,true,false,true,false,false,true,true,false,true,false,false,false,"","","","",http://www.bbb.org/northernindiana/business-reviews/movers/ferree-movers-in-schererville-in-90012011,"","",Not Found
Sullivan Moving  Storage,www.sullivanunited.com,760-599-2600,2611 Island View Dr,Vista,CA,92081,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
A1 Discount Movers,www.a-1discountmovers.com,713-448-0880,1001 Texas,Houston,TX,77002,true,false,true,false,false,false,false,true,true,false,false,true,true,false,true,false,true,false,0,"","","","","","",Not Found
Metro Moving Company LLC,www.metromovingcompany.com,214-553-1878,12221 Plano Rd #2072,Dallas,TX,75243,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,"","","","",http://www.bbb.org/dallas/accredited-business-directory/movers,"","",Not Found
Big League Movers,bigleaguemovers.com,404-984-3166,1327 Boyd Ave NW,Atlanta,GA,30318,true,true,true,true,false,true,false,true,false,false,false,true,true,false,true,false,true,false,"","","",2011,"","","",Not Found
All The Right Moves,www.rightmoveshouston.com,281-465-0900,26001 Budde,Spring,TX,77380,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,"","","","",http://www.bbb.org/houston/business-reviews/movers/all-the-right-moves-in-spring-tx-31005834/,"","",Not Found
RJT Relocation,www.rjtrelocation.com,828-209-0177,6 Trident Drive,Arden,NC,28704,true,true,true,true,false,true,true,false,false,false,false,true,true,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
Wakefield Moving and Storage,www.wakefieldmoving.com,978-531-8095,388 Newburyport Turnpike,Rowley,MA,01969,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Wakefield Moving and Storage,www.wakefieldmoving.com,877-316-6360,100 Cummings Center,Beverly,MA,01915,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Oshawa Movers,albertmoving.ca,416-659-7844,1177 Bloor Street Suite 301,Mississauga,ON,L1G 0A1,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,"","","
              Agent for Atlas Van Lines
            ","","",Atlas Van Lines 125550,"",""
"Affordable Moving Systems, Inc.",www.affordabletransfer.com,239-302-3795,2890 Cargo Street,Fort Myers,FL,33916,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,false,true,false,"","","","",http://www.bbb.org/west-florida/business-reviews/professional-movers/affordable-moving-systems-in-fort-myers-fl-90125979,"","",Not Found
Seaport Storage,www.seaportstorage.com,650-249-4843," 1703 E. Bayshore Road Redwood City, CA",Redwood City,CA,94063,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,0,"","","","","","",Not Found
Little Guys Movers,www.littleguys.com,512-842-6013,2260 S Interstate Highway 35 #203,San Marcos,TX,78666,true,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,8,"","","","","","",Not Found
A Plus Moving LLC,aplusmovingllc.com,571-480-3696,201 medows ct,Fredericksburg,VA,22407,true,false,true,true,true,false,false,true,true,false,false,true,true,false,false,false,true,false,2,"","","","","","",Not Found
PACNBOX MOVERS,www.pacnboxmovers.net,916-929-5567,2517 Connie Dr,Sacramento,CA,95815,true,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,"","","","",http://www.bbb.org,"","",Not Found
Camel Moving  Storage Inc.,camelmoving.com,800-801-2263,13274 Paxton St.,Pacoima,CA,91331,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,8,"","","","","","",Not Found
Chris' Moving Men Inc.,chrismovingmen.com,310-769-0142,1200 Francisco Street,Torrance,CA,90502,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,6,"","","","","","",Not Found
BayFlower Moving Group,www.bayflowermovinggroup.com,813-999-2030,1971 W LUMSDEN ROAD,Brandon,FL,33511,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,17,"","","","","","",Not Found
General Moving Services,www.generalmovingservices.com,855-509-0457,"1423 Huntsville Hwy, Suites A  B",Fayetteville,TN,37334,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","",Not Found,"",""
Jay Movers,www.jaymovers.com,866-523-6683,2630 W Barry Ave.,Chicago,IL,60618,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
