name,website,phone,address_1,city,state,zip,has_in_state,has_out_state,has_full_service,has_moving_labor,has_packing_services,has_containers,has_agent,has_art_antiques,has_auto_transport,has_broker,has_carrier_broker,has_commercial_moves,has_corporate_reloc,has_govt,has_industrial_movers,has_dod_cert,has_pianos,has_safes,Number of Trucks,Warehouse Size,Business Type,In Business Since,Better Business Bureau,usdot_row,state_license_row,state_association_row
G  D Movers,,770-732-1909,4115 Springridge Trace,Powder Springs,GA,30127,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Affordable Movers LLC,,602-451-3243,7619 W Brown St,Peoria,AZ,85345,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","",2072463,"",""
G and T Express Movers,,404-610-9616,164 York Rd,Marietta,GA,30008,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Georgia Peach Movers,www.atlantapeachmovers.com,770-409-9822,2911 Northeast Pkwy,Doraville,GA,30360,true,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,0,"","","","","","",Not Found
Gideon Movers Inc.,,404-241-8899,2398 Fontaine Circle,Decatur,GA,30032,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
God's Own Movers,,770-572-4664,1485 Cedar Creek Dr,Riverdale,GA,30296,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Golden Isles Moving  Storage,www.gimoving.com,912-264-2230,4281 Highway 17N,Brunswick,GA,31525,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for North American Van Lines
            ","","","","",Not Found
Graebel Atlanta Movers,,888-948-4330,5105 Avalon Ridge Parkway,Norcross,GA,30071,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,828,"","","","","","",Not Found
Graebel Relocation Services Worldwide,,888-948-4330,30000 Mill Creek Ave,Alpharetta,GA,30022,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,828,"","","","","","",Not Found
H  S Transfer Company Inc.,www.h-stransfer.com,803-643-7582,1240 Gordon Park Rd.,Augusta,GA,30901,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
Hammock Transfer  Storage Inc.,,912-233-8906,88C Ross Rd,Savannah,GA,31405,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,5,"","","","","","",Not Found
Hart 2 Heart Movers,,706-975-3087,120 East Harris St,Reynolds,GA,31076,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Al's Moving Service,,928-855-4848,1911 Industrial Blvd Ste  A,Lake Havasu City,AZ,86403,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for National Van Lines
            ","","",494634 (National Van Lines 76628),"",""
Hilldrup Moving  Storage,www.hilldrup.com,800-241-5179,1950 N Norcross Tucker Rd Ste B,Norcross,GA,30071,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Horizon Moving  Storage LLC,,770-424-5210,138-A Lucile Ave,Marietta,GA,30067,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
Hutchinson Moving  Storage Inc.,www.amover.com,229-382-6023,716 2Nd St East,Tifton,GA,31794,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Atlas Van Lines
            ","","","","",Not Found
Irish Moving  Storage Inc.,,478-272-6333,200 Central Dr,East Dublin,GA,31027,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,5,"","","","","","",Not Found
Ironman Moving Service LLC,,706-461-4766,595 Macon Hwy # 17,Athens,GA,30606,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Ivy League Moving Services,www.ivyleaguemovers.com,770-888-7716,1535 Oak Industrial Ln,Cumming,GA,30041,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,4,"","","","","","",Not Found
StorageTransit,www.storagetransit.com,800-616-3490,924 Stevens Creek Road,Augusta,GA,30907,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,5,"","","","","","",MEMBER
James Moving Service Inc.,,404-352-1189,4958 S Atlanta Rd,Smyrna,GA,30080,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,"","","","","","",Not Found
Jason Taylor Moving  Storage Inc.,www.jasontaylormoving.com,770-889-9924,1445 Pilgrim Mill Rd,Cumming,GA,30040,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Stevens Worldwide Van Lines
            ","","","","",Not Found
JBK Transworld Moving  Storage LLC,,888-775-8770,6040 Unity Dr Ste K,Norcross,GA,30071,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
All My Sons Moving  Storage of Tucson AZ,www.allmysons.com,520-791-9200,750 E Ohio St Ste 1,Tucson,AZ,85714,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","",1050329,"",""
J's Moving and Storage/All My Son's Moving  Storage,,770-667-5230,245 Hembree Park Dr # 114,Roswell,GA,30076,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,9,"","","","","","",Not Found
Kachea's Antiques,,404-428-4111,675 Roswell St,Marietta,GA,30060,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Kelly Moving  Storage Company,,770-532-8475,1245 Palmour Dr Ste T,Gainesville,GA,30501,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for North American Van Lines
            ","","","","",Not Found
King Moving  Storage Inc.,www.kmsga.com,229-247-8350,1700 Cypress St,Valdosta,GA,31601,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for National Van Lines
            ","","","","",Not Found
Lindsay Transfer and Storage Inc.,www.thelindsaygroup.net,706-549-8902,180 Trade St,Bogart,GA,30622,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
Livingston Storage  Transfer Co Inc.,livingston.unitedmovingagent.com,706-687-0222,4301 Allied Dr,Columbus,GA,31906,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
Lucas Moving  Storage Inc.,www.lucasmoving.com,912-876-7676,2 Robertson St,Allenhurst,GA,31301,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Make a Move,www.makeamoveatl.com,404-437-6338,160 Clairemont Ave Ste 200,Decatur,GA,30030,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,11,"","","","","","",Not Found
Make It Happen Movers Inc.,mihmovers.com,678-418-1999,2214 Wellington Circle,Lithonia,GA,30058,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","","","",Not Found
Mark the Mover Inc.,www.markthemover.com,404-351-0018,1504 Carroll Dr,Atlanta,GA,30318,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,"","20,000","","","","","",Not Found
Alliance Professional Moving and Storage ,www.allianceprofessionalmoving.com,602-276-5000,115 E. Pioneer st,Pheonix,AZ,85040,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Arpin Van Lines
            ","","",1648051 (Arpin Van Lines 49922),"",""
Mars Van Lines Inc.,,678-547-0773,3402 Oakcliff Road Ste B5,Atlanta,GA,30340,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","","","",Not Found
Mathis Moving Service,www.mathismovingservice.com,770-975-8182,4915 Pippin Dr,Acworth,GA,30101,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Mayflower Express Inc.,www.mayflower.com,800-491-9949,7730 Roswell Rd Ste 208,Atlanta,GA,30350,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
McCarley Moving  Storage Co Inc.,www.mccarleymoving.com,706-561-5585,3737 Joy Rd,Columbus,GA,31906,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
McCollister's Moving  Storage Inc.,www.mccollisters.com,877-906-6838,2760 Pacific Dr #B,Norcross,GA,30071,true,true,true,false,false,true,false,true,false,false,false,true,false,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
McDaniels Moving Service,www.mcdanielsmoving.com,770-477-2635,424 Wavelyn Way,Riverdale,GA,30274,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
McGregor Moving and Storage,mcgregormovingandstorage.com,404-630-9042,105 Sycamore Place  #401-A,Decatur,GA,30030,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
Men on the Move Inc.,www.mountain-movers.com,877-659-6683,7195 Hwy 76 W,Young Harris,GA,30582,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,8,"","","","","","",Not Found
Middleman Movers,www.middleman-movers.com,912-233-6943,2102 Skidaway Rd,Savannah,GA,31404,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Military Movers Inc.,www.militarymovers.com,770-325-9100,1775 Founders Parkway,Alpharetta,GA,30009,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
Allstar Metro Movers,www.allstarmovers.com,602-943-3800,5806 W Market St,Glendale,AZ,85301,true,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","",1996,"",2048759,"",""
Mobile Storage Depot LLC,www.mobilestoragedepot.com,770-487-8220,200 Kelly Drive,Peachtree City,GA,30269,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Monro Moving  Storage Co Inc.,www.monromoving.com,706-737-8374,1809 Wylds Rd,Augusta,GA,30909,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Motivated Movers,www.motivatedmovers.org,770-952-8252,101 EMMA LANE,WOODSTOCK ,GA,30189,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Movers Direct,moversdirectga.com,706-657-2094,3734 New Home Loop,Trenton,GA,30752,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,1,"","","","","","",Not Found
Nelson Westerberg of Georgia Inc.,www.nelsonwesterberg.com,800-342-0551,6701 Discovery Blvd.,Mableton,GA,30126,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,"","","
              Agent for Atlas Van Lines
            ","","","","",Not Found
Net Move,www.netmoveatlanta.com,770-209-9770,3270 Summit Ridge Pkwy Ste 100,Duluth,GA,30096,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Wheaton World Wide Moving
            ","","","","",Not Found
New Lyfe Movers,,888-745-2075,105 H Commerce Dr,Fayetteville,GA,30214,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,"","","","","","",Not Found
New World Van Lines of Georgia,www.newworldvanlines.com,800-422-9300,800 Wylie Rd. Se,Marietta,GA,30067,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,201,"","","","","","",MEMBER
News Van Lines Inc.,,770-832-3521,3015 Hwy 61,Carrollton,GA,30116,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for Arpin Van Lines
            ","","","","",Not Found
Nilson Van  Storage,,912-233-4764,5003 Liberty Pkwy,Savannah,GA,31405,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","","","",Not Found
Always Professional in Moving Inc.,alwaysprofessionalinmoving.info,480-535-9382,1730 W. Sunrise Blvd. ,Gilbert,AZ,85233,true,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,"","","",2007,"",2132599,"",""
